Customer_ID,Product_ID,Transaction_Date,Price_per_Unit,Units_Sold
828,613,2022-11-23,254.52,6
351,777,2022-11-23,53.54,3
346,783,2022-11-23,284.61,10
823,1905,2022-11-23,598.15,4
156,387,2022-11-23,317.12,5
984,1475,2022-11-23,633.69,6
521,482,2022-11-23,432.96,10
696,1071,2022-11-23,999.93,7
613,1301,2022-11-23,992.36,10
982,314,2022-11-23,801.47,7
649,1832,2022-11-23,373.15,1
524,1827,2022-11-23,928.14,7
740,1474,2022-11-23,696.02,4
182,61,2022-11-23,326.57,6
428,169,2022-11-23,192.5,4
786,908,2022-11-23,947.18,4
322,1380,2022-11-23,365.33,8
148,156,2022-11-23,374.64,6
317,1181,2022-11-23,918.07,6
704,1372,2022-11-23,731.83,4
984,469,2022-11-23,926.0,7
755,141,2022-11-23,831.24,9
399,1800,2022-11-23,217.69,8
726,891,2022-11-23,273.26,10
799,1603,2022-11-23,265.84,5
328,327,2022-11-23,411.78,6
461,327,2022-11-23,540.3,5
333,908,2022-11-23,320.87,7
292,1506,2022-11-23,807.37,10
809,99,2022-11-23,201.28,3
778,162,2022-11-23,319.12,10
575,1742,2022-11-23,708.12,3
792,1926,2022-11-23,560.87,3
560,1655,2022-11-23,711.12,7
600,248,2022-11-23,810.14,8
365,144,2022-11-24,982.9,7
525,192,2022-11-24,899.85,9
389,1538,2022-11-24,908.02,9
946,536,2022-11-24,96.75,5
218,115,2022-11-24,661.75,3
155,1131,2022-11-24,904.64,8
865,1306,2022-11-24,682.36,2
152,1985,2022-11-24,496.91,1
121,690,2022-11-24,262.48,5
484,79,2022-11-24,212.6,8
576,1267,2022-11-24,87.45,10
713,952,2022-11-24,848.86,8
786,237,2022-11-24,962.54,7
560,847,2022-11-24,981.28,1
781,13,2022-11-24,485.27,10
464,1495,2022-11-24,740.39,9
938,789,2022-11-24,559.98,7
814,742,2022-11-24,496.19,8
284,570,2022-11-24,322.0,3
316,255,2022-11-24,311.6,4
772,1286,2022-11-24,871.03,3
393,1828,2022-11-24,934.83,3
881,1425,2022-11-24,827.88,4
399,1854,2022-11-24,76.97,5
358,469,2022-11-24,78.64,1
737,1339,2022-11-24,90.0,2
780,544,2022-11-24,346.02,1
644,1679,2022-11-24,992.65,6
236,103,2022-11-24,503.02,3
374,798,2022-11-24,959.9,3
541,373,2022-11-24,550.73,5
820,725,2022-11-24,725.28,3
955,41,2022-11-24,121.5,3
328,638,2022-11-24,733.36,10
813,20,2022-11-24,537.88,4
826,1570,2022-11-24,558.09,1
900,884,2022-11-24,286.67,4
391,1829,2022-11-24,343.09,7
309,600,2022-11-24,388.52,7
284,1430,2022-11-24,958.66,10
515,1603,2022-11-24,319.15,10
958,1526,2022-11-24,953.57,9
676,1350,2022-11-24,954.87,2
820,1366,2022-11-24,277.99,6
767,1575,2022-11-24,190.94,5
967,798,2022-11-24,972.82,2
614,1117,2022-11-24,802.45,10
654,168,2022-11-24,317.86,8
931,1372,2022-11-24,181.33,6
267,1996,2022-11-24,557.01,4
920,187,2022-11-24,589.76,8
544,557,2022-11-24,890.27,9
872,1065,2022-11-24,627.55,5
904,756,2022-11-24,112.08,9
264,1470,2022-11-24,241.36,4
411,618,2022-11-24,504.08,2
812,1594,2022-11-25,970.35,5
648,929,2022-11-25,236.54,3
805,365,2022-11-25,862.73,2
561,230,2022-11-25,208.16,3
369,1344,2022-11-25,43.9,9
257,1824,2022-11-25,660.08,1
213,1475,2022-11-25,59.89,3
366,1612,2022-11-25,462.35,3
572,230,2022-11-25,647.32,6
620,833,2022-11-25,736.62,4
728,399,2022-11-25,202.91,7
437,1342,2022-11-25,920.68,1
936,1421,2022-11-25,937.78,1
451,1258,2022-11-25,373.17,2
330,1071,2022-11-25,956.38,6
894,219,2022-11-25,443.0,6
768,886,2022-11-25,297.7,9
301,1306,2022-11-25,890.04,2
564,334,2022-11-25,334.91,4
775,970,2022-11-25,214.24,1
257,1993,2022-11-25,431.92,1
619,407,2022-11-25,242.12,9
103,544,2022-11-25,971.27,7
650,859,2022-11-25,703.2,7
561,21,2022-11-25,691.98,1
379,526,2022-11-25,891.88,5
166,352,2022-11-25,75.05,1
129,1831,2022-11-25,868.75,2
760,450,2022-11-25,603.11,4
375,1435,2022-11-25,524.99,8
476,51,2022-11-25,22.56,6
950,1848,2022-11-25,310.39,1
954,409,2022-11-25,424.11,5
460,1703,2022-11-25,124.21,9
635,1437,2022-11-25,785.16,5
360,1380,2022-11-25,843.01,6
455,977,2022-11-25,119.17,4
926,502,2022-11-26,465.62,1
887,151,2022-11-26,241.01,5
835,1425,2022-11-26,342.92,7
760,490,2022-11-26,277.65,8
619,1305,2022-11-26,354.51,4
796,1397,2022-11-26,691.54,1
824,1957,2022-11-26,605.0,5
223,884,2022-11-26,468.59,4
215,1976,2022-11-26,548.21,1
502,1806,2022-11-26,648.64,3
572,530,2022-11-26,788.61,1
428,517,2022-11-26,440.69,10
938,1858,2022-11-26,466.76,2
449,1181,2022-11-26,564.76,2
867,1999,2022-11-26,282.0,4
900,1639,2022-11-26,958.56,5
755,456,2022-11-26,178.73,5
786,459,2022-11-26,866.57,4
929,1079,2022-11-26,784.39,2
177,1723,2022-11-26,767.45,8
442,259,2022-11-26,950.77,10
856,1946,2022-11-26,634.15,5
123,502,2022-11-26,516.63,3
589,1100,2022-11-26,652.35,4
604,1118,2022-11-26,860.96,8
324,1963,2022-11-26,537.01,8
654,1285,2022-11-26,869.1,10
576,1854,2022-11-26,51.39,10
677,1311,2022-11-26,898.33,10
396,56,2022-11-26,829.64,2
389,1520,2022-11-26,156.68,10
312,1742,2022-11-26,904.26,9
695,406,2022-11-26,41.75,1
837,1569,2022-11-26,299.26,5
985,871,2022-11-26,463.19,5
291,1230,2022-11-26,527.27,4
717,1884,2022-11-27,835.55,10
267,1341,2022-11-27,896.26,7
463,1854,2022-11-27,502.42,2
449,1139,2022-11-27,723.45,7
306,1047,2022-11-27,651.92,9
538,1533,2022-11-27,308.74,10
177,1218,2022-11-27,697.53,5
815,210,2022-11-27,465.47,1
581,708,2022-11-27,479.23,4
893,747,2022-11-27,782.44,6
806,1134,2022-11-27,680.02,9
243,1936,2022-11-27,613.61,2
794,867,2022-11-27,536.53,6
182,1438,2022-11-27,910.85,7
123,172,2022-11-27,796.58,6
835,819,2022-11-27,481.75,10
462,1477,2022-11-27,764.78,6
122,1070,2022-11-27,759.13,9
389,431,2022-11-27,697.02,5
748,1355,2022-11-27,685.28,4
192,784,2022-11-27,425.32,9
473,1000,2022-11-27,138.9,4
405,1368,2022-11-27,902.69,1
477,748,2022-11-27,20.94,6
351,1397,2022-11-27,797.39,9
262,1371,2022-11-27,832.29,1
770,623,2022-11-27,148.72,2
956,1118,2022-11-27,833.45,3
488,1671,2022-11-27,821.34,10
727,141,2022-11-27,937.17,3
848,1878,2022-11-27,806.53,1
409,1294,2022-11-27,16.69,5
843,1267,2022-11-27,683.5,10
390,279,2022-11-27,803.95,10
455,793,2022-11-27,323.6,6
328,925,2022-11-27,867.88,1
683,1103,2022-11-27,703.35,7
836,1311,2022-11-28,267.5,7
292,735,2022-11-28,434.22,10
123,872,2022-11-28,830.84,10
135,1631,2022-11-28,968.1,7
364,505,2022-11-28,55.86,10
666,1981,2022-11-28,166.17,4
702,207,2022-11-28,781.04,5
276,1446,2022-11-28,872.79,4
799,62,2022-11-28,902.84,9
960,335,2022-11-28,821.83,10
156,1882,2022-11-28,190.82,6
893,121,2022-11-28,595.03,9
817,1425,2022-11-28,483.38,5
695,1118,2022-11-28,447.35,8
573,248,2022-11-28,500.45,10
224,1942,2022-11-28,204.19,8
990,1955,2022-11-28,20.57,3
510,409,2022-11-28,28.05,4
857,1368,2022-11-28,383.0,3
897,822,2022-11-28,45.92,7
153,1538,2022-11-28,705.71,4
142,1660,2022-11-28,552.6,7
372,150,2022-11-28,695.15,3
198,1829,2022-11-28,277.6,8
620,1542,2022-11-28,685.26,8
864,746,2022-11-28,118.36,7
241,1931,2022-11-28,250.6,3
574,415,2022-11-28,404.27,5
554,74,2022-11-28,914.51,10
174,1520,2022-11-28,132.46,7
454,179,2022-11-28,895.98,2
436,1696,2022-11-28,561.96,9
124,1881,2022-11-28,525.35,1
383,314,2022-11-28,100.51,2
542,283,2022-11-28,910.57,5
740,1034,2022-11-28,834.46,2
626,1071,2022-11-28,936.62,1
581,1519,2022-11-28,654.99,5
747,1605,2022-11-28,80.12,1
429,1742,2022-11-28,434.11,3
585,168,2022-11-28,870.6,7
235,248,2022-11-28,427.5,5
935,1133,2022-11-28,191.87,6
487,1286,2022-11-28,683.51,8
622,909,2022-11-28,980.41,8
235,4,2022-11-28,29.13,9
290,1712,2022-11-28,486.0,8
935,450,2022-11-28,427.06,7
367,959,2022-11-29,931.28,7
116,1680,2022-11-29,824.24,9
930,1269,2022-11-29,307.54,5
610,623,2022-11-29,314.11,7
236,4,2022-11-29,555.28,9
596,1490,2022-11-29,829.66,9
456,1412,2022-11-29,770.34,1
460,1028,2022-11-29,511.15,1
189,1159,2022-11-29,267.2,7
686,1219,2022-11-29,366.79,5
778,1946,2022-11-29,416.04,7
476,179,2022-11-29,274.05,2
433,1474,2022-11-29,661.7,1
310,1000,2022-11-29,659.66,10
775,1052,2022-11-29,497.91,8
652,303,2022-11-29,628.63,1
394,1544,2022-11-29,500.16,3
483,1745,2022-11-29,345.45,3
502,777,2022-11-29,766.58,9
952,318,2022-11-29,474.38,6
170,1068,2022-11-29,955.11,10
331,1437,2022-11-29,683.18,1
540,1071,2022-11-29,248.76,2
435,44,2022-11-29,239.66,3
308,409,2022-11-29,641.43,1
807,999,2022-11-29,101.78,8
690,262,2022-11-29,358.68,5
881,1795,2022-11-29,270.23,6
543,371,2022-11-29,731.53,1
538,945,2022-11-29,527.55,8
966,373,2022-11-29,989.17,10
180,795,2022-11-29,62.89,4
640,390,2022-11-29,601.27,3
445,1712,2022-11-29,390.24,4
314,1474,2022-11-29,51.55,7
986,205,2022-11-29,456.24,6
201,1520,2022-11-29,722.66,5
868,339,2022-11-29,985.81,1
263,1158,2022-11-29,385.25,6
345,1139,2022-11-29,41.7,6
762,742,2022-11-30,360.4,10
295,1403,2022-11-30,60.58,5
206,1639,2022-11-30,636.56,10
219,1149,2022-11-30,771.97,5
123,811,2022-11-30,391.14,3
265,1311,2022-11-30,750.67,3
781,1547,2022-11-30,551.59,1
905,1800,2022-11-30,875.05,9
784,1471,2022-11-30,521.74,5
653,620,2022-11-30,260.88,6
693,350,2022-11-30,745.85,1
629,55,2022-11-30,909.3,5
719,1761,2022-11-30,34.28,9
371,262,2022-11-30,285.57,8
149,1331,2022-11-30,768.63,7
642,481,2022-11-30,985.55,1
987,549,2022-11-30,995.58,7
220,1838,2022-11-30,593.88,6
158,1105,2022-11-30,340.21,9
155,1478,2022-11-30,610.38,2
256,162,2022-11-30,611.66,9
589,199,2022-11-30,995.16,9
223,502,2022-11-30,105.9,4
953,176,2022-11-30,931.91,3
870,1639,2022-11-30,50.77,5
699,233,2022-11-30,350.56,5
343,1898,2022-11-30,19.57,9
347,1024,2022-11-30,783.0,9
859,652,2022-11-30,414.39,6
995,1475,2022-11-30,642.27,1
485,1257,2022-11-30,557.12,10
771,1324,2022-11-30,820.66,4
631,481,2022-11-30,376.14,6
982,1961,2022-11-30,723.64,9
192,1931,2022-11-30,252.3,5
562,769,2022-11-30,883.85,3
965,1117,2022-11-30,418.93,6
726,1225,2022-11-30,588.8,6
410,618,2022-11-30,716.25,3
835,4,2022-12-01,676.62,2
418,544,2022-12-01,321.75,1
990,1134,2022-12-01,155.93,8
467,1783,2022-12-01,113.33,4
597,237,2022-12-01,289.48,10
518,1991,2022-12-01,656.07,2
728,786,2022-12-01,747.32,4
199,1566,2022-12-01,30.94,2
736,677,2022-12-01,232.7,3
216,1896,2022-12-01,573.46,8
153,993,2022-12-01,633.38,5
914,544,2022-12-01,24.03,9
738,1611,2022-12-01,103.33,1
543,1575,2022-12-01,898.73,10
270,707,2022-12-01,554.99,9
373,1128,2022-12-01,319.0,3
739,370,2022-12-01,315.33,5
599,868,2022-12-01,778.94,9
733,1858,2022-12-01,590.61,8
472,181,2022-12-01,536.29,3
181,1448,2022-12-01,634.05,2
211,939,2022-12-01,697.97,4
917,821,2022-12-01,714.26,4
598,864,2022-12-01,696.49,10
479,1920,2022-12-01,419.52,2
575,274,2022-12-01,255.2,4
746,248,2022-12-01,785.47,5
600,205,2022-12-01,539.42,6
654,1529,2022-12-01,237.89,9
741,851,2022-12-01,541.47,9
793,259,2022-12-01,781.92,8
557,1958,2022-12-01,16.29,4
207,482,2022-12-01,446.69,1
223,617,2022-12-01,489.58,2
648,83,2022-12-01,93.96,2
150,1179,2022-12-01,157.31,8
778,1781,2022-12-01,277.28,10
225,1976,2022-12-02,40.15,4
752,977,2022-12-02,808.55,3
227,1584,2022-12-02,503.38,2
418,1712,2022-12-02,636.12,1
891,12,2022-12-02,698.14,1
705,103,2022-12-02,201.89,3
518,1425,2022-12-02,940.2,4
884,1372,2022-12-02,432.17,9
538,1438,2022-12-02,942.26,4
608,1390,2022-12-02,532.04,4
515,1400,2022-12-02,487.67,1
503,722,2022-12-02,542.65,10
412,993,2022-12-02,20.02,5
734,814,2022-12-02,488.62,8
708,1286,2022-12-02,565.8,2
817,366,2022-12-02,602.17,8
825,1520,2022-12-02,916.58,8
898,1092,2022-12-02,390.2,1
862,690,2022-12-02,130.92,8
265,176,2022-12-02,560.09,2
205,1131,2022-12-02,768.52,5
985,222,2022-12-02,831.54,5
736,1088,2022-12-02,574.6,10
316,1761,2022-12-02,679.99,9
378,1193,2022-12-02,739.95,4
890,1520,2022-12-02,63.42,6
746,1300,2022-12-02,799.08,1
702,1341,2022-12-02,768.28,3
496,1243,2022-12-02,603.11,8
860,1976,2022-12-02,251.6,8
884,467,2022-12-02,405.8,10
741,1963,2022-12-02,989.21,8
758,970,2022-12-02,804.17,3
332,1785,2022-12-02,415.24,9
104,288,2022-12-02,541.74,6
124,467,2022-12-02,303.68,8
833,977,2022-12-02,374.62,6
697,703,2022-12-02,361.29,3
780,1370,2022-12-02,978.94,10
719,161,2022-12-02,970.69,6
266,1639,2022-12-02,818.96,4
442,667,2022-12-02,65.01,3
369,1301,2022-12-02,725.06,8
595,1532,2022-12-02,937.5,4
905,1014,2022-12-02,844.85,8
728,1886,2022-12-02,838.72,4
240,1410,2022-12-02,238.23,9
212,1331,2022-12-02,106.58,9
712,1339,2022-12-02,965.74,2
551,246,2022-12-02,281.5,7
170,1946,2022-12-02,528.49,6
927,705,2022-12-03,768.29,6
854,1528,2022-12-03,745.14,5
623,417,2022-12-03,150.94,5
977,1331,2022-12-03,590.99,6
745,1548,2022-12-03,377.55,8
629,368,2022-12-03,272.55,4
786,46,2022-12-03,416.27,8
613,1182,2022-12-03,284.87,8
454,1785,2022-12-03,889.93,7
212,1869,2022-12-03,405.81,6
945,156,2022-12-03,410.7,4
242,614,2022-12-03,934.89,4
771,621,2022-12-03,559.07,6
347,450,2022-12-03,294.75,2
816,1057,2022-12-03,549.11,6
422,1520,2022-12-03,743.33,4
209,1539,2022-12-03,403.11,5
445,1800,2022-12-03,789.03,7
483,1792,2022-12-03,834.9,5
313,1943,2022-12-03,504.75,6
376,1485,2022-12-03,64.13,2
348,55,2022-12-03,177.89,7
757,195,2022-12-03,941.77,1
773,1898,2022-12-03,129.27,1
945,1783,2022-12-03,919.26,3
144,1519,2022-12-03,308.61,1
853,1126,2022-12-03,209.94,4
180,908,2022-12-03,618.05,6
717,368,2022-12-03,481.83,4
525,248,2022-12-03,95.77,3
445,937,2022-12-03,105.22,9
726,566,2022-12-03,184.84,9
410,1747,2022-12-03,750.69,8
121,1465,2022-12-03,464.11,3
689,1912,2022-12-03,883.76,1
728,1430,2022-12-03,293.6,10
284,103,2022-12-03,91.28,1
597,1884,2022-12-03,373.78,1
693,883,2022-12-03,88.35,9
300,209,2022-12-03,362.8,10
450,991,2022-12-03,569.42,8
470,107,2022-12-03,827.22,10
877,419,2022-12-03,460.53,1
603,922,2022-12-03,847.17,9
105,868,2022-12-03,550.44,4
144,896,2022-12-03,138.53,7
929,1972,2022-12-04,191.79,2
488,1761,2022-12-04,599.16,7
215,1130,2022-12-04,762.25,10
422,1597,2022-12-04,843.34,4
310,237,2022-12-04,957.34,9
799,677,2022-12-04,529.52,2
898,618,2022-12-04,712.27,5
617,567,2022-12-04,673.18,8
392,401,2022-12-04,421.31,10
887,592,2022-12-04,867.39,1
152,749,2022-12-04,587.93,4
925,1087,2022-12-04,697.62,3
351,1013,2022-12-04,170.28,7
890,893,2022-12-04,551.54,1
888,884,2022-12-04,624.18,8
975,587,2022-12-04,626.27,3
755,1545,2022-12-04,484.35,6
552,1663,2022-12-04,622.58,5
226,1832,2022-12-04,110.0,7
399,150,2022-12-04,837.83,8
962,1263,2022-12-04,829.56,1
351,1854,2022-12-04,876.88,3
613,1510,2022-12-04,793.12,9
138,1181,2022-12-04,792.49,5
383,344,2022-12-04,720.72,5
278,1113,2022-12-04,910.88,5
137,1898,2022-12-04,164.1,4
636,445,2022-12-04,329.52,4
134,1931,2022-12-04,212.05,7
200,1375,2022-12-04,383.19,8
580,523,2022-12-04,89.98,9
869,1074,2022-12-04,153.56,10
932,1770,2022-12-04,541.05,2
805,1269,2022-12-04,496.67,8
629,1728,2022-12-04,341.54,6
292,570,2022-12-04,433.67,8
527,1749,2022-12-04,764.37,6
892,677,2022-12-04,747.03,4
316,1828,2022-12-04,260.44,5
865,1536,2022-12-04,836.83,5
593,1631,2022-12-04,181.79,2
104,399,2022-12-04,642.02,8
233,712,2022-12-04,627.86,2
104,914,2022-12-04,365.04,7
414,150,2022-12-04,368.44,9
172,935,2022-12-04,460.96,1
223,593,2022-12-04,667.57,10
813,1713,2022-12-04,391.51,10
637,1452,2022-12-04,198.56,7
222,588,2022-12-04,520.68,10
812,544,2022-12-04,956.17,10
578,1114,2022-12-05,282.08,1
349,1602,2022-12-05,668.55,10
660,327,2022-12-05,380.15,2
502,1475,2022-12-05,851.38,6
860,1584,2022-12-05,410.2,5
482,1814,2022-12-05,834.0,8
743,833,2022-12-05,678.46,2
915,1603,2022-12-05,482.01,2
794,798,2022-12-05,996.9,5
947,1403,2022-12-05,896.94,9
343,587,2022-12-05,536.48,9
540,155,2022-12-05,498.99,8
406,577,2022-12-05,340.76,5
269,1371,2022-12-05,184.26,3
948,1538,2022-12-05,195.03,1
169,1425,2022-12-05,700.37,6
764,170,2022-12-05,763.41,1
502,895,2022-12-05,157.89,5
647,1368,2022-12-05,903.04,9
413,795,2022-12-05,782.33,4
348,391,2022-12-05,220.64,7
243,874,2022-12-05,130.54,10
795,1193,2022-12-05,671.28,7
714,1071,2022-12-05,552.07,10
794,1942,2022-12-05,152.48,8
295,258,2022-12-05,637.96,2
189,1538,2022-12-05,911.57,9
754,937,2022-12-05,223.31,4
730,1920,2022-12-05,881.57,9
713,105,2022-12-05,493.86,9
415,1339,2022-12-05,136.2,7
780,1883,2022-12-05,635.15,2
454,703,2022-12-05,550.82,9
419,115,2022-12-05,323.8,2
586,1163,2022-12-05,720.45,4
909,489,2022-12-05,126.45,3
312,20,2022-12-05,452.31,10
946,1661,2022-12-05,224.15,6
845,20,2022-12-05,518.43,9
126,1858,2022-12-05,241.21,8
599,262,2022-12-05,559.8,5
366,1239,2022-12-05,651.18,3
119,489,2022-12-05,964.59,9
269,1879,2022-12-05,375.15,3
565,1313,2022-12-05,581.54,3
328,537,2022-12-05,889.12,7
849,842,2022-12-06,777.59,5
814,510,2022-12-06,100.4,7
161,1532,2022-12-06,63.54,4
557,549,2022-12-06,255.49,5
617,1953,2022-12-06,269.3,4
915,1246,2022-12-06,491.76,7
567,321,2022-12-06,216.6,1
290,1094,2022-12-06,595.47,2
375,83,2022-12-06,522.29,4
701,1117,2022-12-06,783.87,2
350,1064,2022-12-06,476.22,4
705,481,2022-12-06,622.4,8
912,1971,2022-12-06,55.54,4
827,908,2022-12-06,802.73,10
173,821,2022-12-06,672.92,8
371,1879,2022-12-06,57.1,3
593,1065,2022-12-06,384.4,2
555,1088,2022-12-06,80.15,4
106,1561,2022-12-06,109.45,5
284,1388,2022-12-06,803.71,8
863,1013,2022-12-06,34.38,7
810,41,2022-12-06,802.98,7
984,1317,2022-12-06,46.9,7
977,648,2022-12-06,299.49,1
147,1953,2022-12-06,769.18,3
877,1738,2022-12-06,175.96,8
114,1372,2022-12-06,889.13,5
938,1437,2022-12-06,424.45,9
200,1403,2022-12-06,879.3,8
422,1473,2022-12-06,843.14,1
997,522,2022-12-06,42.87,2
280,318,2022-12-06,691.69,10
865,74,2022-12-06,287.97,5
718,319,2022-12-06,34.81,9
885,1475,2022-12-06,808.29,7
955,1790,2022-12-06,726.72,10
118,914,2022-12-06,877.33,7
701,532,2022-12-06,649.96,4
786,1004,2022-12-06,805.2,6
139,1090,2022-12-06,649.51,3
192,1307,2022-12-06,821.94,3
325,1170,2022-12-06,382.64,10
581,1139,2022-12-07,78.8,6
105,1286,2022-12-07,876.32,10
872,440,2022-12-07,965.26,7
198,1248,2022-12-07,883.56,6
494,1211,2022-12-07,309.48,3
631,1430,2022-12-07,691.36,10
259,168,2022-12-07,171.9,2
564,1654,2022-12-07,249.84,1
951,1781,2022-12-07,973.39,6
609,248,2022-12-07,891.83,4
114,1532,2022-12-07,674.41,7
327,1838,2022-12-07,672.55,6
767,1248,2022-12-07,930.92,6
416,1733,2022-12-07,919.44,2
536,502,2022-12-07,974.33,6
100,210,2022-12-07,817.23,3
957,973,2022-12-07,266.08,2
189,1719,2022-12-07,140.75,2
379,366,2022-12-07,599.4,2
773,769,2022-12-07,76.59,3
926,1814,2022-12-07,463.79,9
223,1902,2022-12-07,447.96,7
516,837,2022-12-07,610.85,3
421,822,2022-12-07,380.62,8
762,1800,2022-12-07,647.14,2
187,1848,2022-12-07,121.12,2
668,1206,2022-12-07,122.74,9
454,1474,2022-12-07,17.96,4
269,155,2022-12-07,211.08,2
106,859,2022-12-07,584.34,10
550,1037,2022-12-07,635.73,7
433,829,2022-12-07,638.02,8
499,1260,2022-12-07,529.87,3
270,517,2022-12-07,263.94,9
757,1858,2022-12-07,774.45,4
330,498,2022-12-07,657.99,10
940,151,2022-12-07,932.07,7
335,1631,2022-12-07,924.6,10
688,1415,2022-12-07,140.06,5
860,487,2022-12-07,781.65,2
414,550,2022-12-07,753.34,4
670,1653,2022-12-07,353.2,9
122,368,2022-12-07,464.67,2
613,1886,2022-12-07,393.23,7
227,1495,2022-12-07,209.4,1
748,1495,2022-12-07,808.89,6
716,819,2022-12-07,390.61,10
457,1892,2022-12-08,829.18,2
978,670,2022-12-08,904.95,7
224,1084,2022-12-08,478.16,1
747,1371,2022-12-08,250.24,10
679,1139,2022-12-08,865.31,7
584,798,2022-12-08,897.23,2
577,571,2022-12-08,199.0,2
410,186,2022-12-08,464.75,5
545,210,2022-12-08,643.39,9
941,1105,2022-12-08,335.37,6
730,973,2022-12-08,824.34,8
439,609,2022-12-08,492.73,4
986,648,2022-12-08,738.8,3
790,1438,2022-12-08,904.76,3
456,570,2022-12-08,767.15,6
303,467,2022-12-08,59.95,7
458,489,2022-12-08,157.62,3
850,1131,2022-12-08,317.26,6
204,1676,2022-12-08,500.97,10
658,1331,2022-12-08,847.1,7
273,1506,2022-12-08,568.14,1
304,389,2022-12-08,402.3,8
551,1235,2022-12-08,411.42,1
783,1047,2022-12-08,688.46,10
892,614,2022-12-08,602.68,7
136,510,2022-12-08,580.0,9
397,1539,2022-12-08,179.84,9
966,832,2022-12-08,71.53,1
615,766,2022-12-08,184.75,2
349,822,2022-12-08,573.38,1
734,970,2022-12-08,561.96,6
796,1475,2022-12-08,545.56,5
874,1339,2022-12-08,349.59,10
957,1532,2022-12-08,954.5,5
797,827,2022-12-08,72.66,3
729,456,2022-12-08,19.66,4
971,1653,2022-12-08,648.55,8
321,1569,2022-12-08,736.41,10
943,1607,2022-12-08,408.02,4
917,1495,2022-12-08,268.1,8
755,1017,2022-12-08,770.61,1
284,1631,2022-12-09,635.87,9
473,1027,2022-12-09,83.06,8
607,561,2022-12-09,448.19,10
673,912,2022-12-09,540.84,2
960,549,2022-12-09,899.15,4
571,20,2022-12-09,88.54,1
645,218,2022-12-09,543.41,10
739,1883,2022-12-09,598.83,2
549,1117,2022-12-09,527.52,3
407,470,2022-12-09,206.48,10
446,114,2022-12-09,578.79,9
274,1909,2022-12-09,724.2,1
773,524,2022-12-09,328.65,5
738,564,2022-12-09,949.93,7
696,1374,2022-12-09,150.25,6
568,1084,2022-12-09,845.38,8
805,1610,2022-12-09,597.74,4
582,1896,2022-12-09,88.9,2
257,614,2022-12-09,893.53,5
661,558,2022-12-09,222.13,6
205,728,2022-12-09,955.56,6
740,1844,2022-12-09,15.57,6
922,564,2022-12-09,444.1,1
383,1963,2022-12-09,135.33,1
635,1493,2022-12-09,368.58,8
775,334,2022-12-09,79.28,1
861,1011,2022-12-09,376.39,10
617,1639,2022-12-09,887.82,7
330,1829,2022-12-09,901.0,2
785,156,2022-12-09,414.47,6
956,867,2022-12-09,369.19,6
624,798,2022-12-09,632.6,8
544,868,2022-12-09,410.74,1
674,638,2022-12-09,703.2,10
993,1098,2022-12-09,829.77,5
196,1119,2022-12-09,771.33,4
963,1578,2022-12-09,888.18,8
840,1306,2022-12-09,76.12,4
440,1963,2022-12-09,156.77,6
131,522,2022-12-09,294.37,1
966,933,2022-12-09,446.81,10
690,1544,2022-12-09,898.08,3
680,1763,2022-12-09,855.69,4
590,766,2022-12-09,51.34,10
710,1658,2022-12-09,344.46,3
674,1131,2022-12-09,253.78,2
107,1279,2022-12-09,237.03,10
434,1448,2022-12-09,100.52,2
169,432,2022-12-09,231.04,1
479,1742,2022-12-09,98.01,2
727,1631,2022-12-09,819.64,10
508,1956,2022-12-09,926.1,5
755,760,2022-12-10,453.45,8
103,1372,2022-12-10,789.24,4
524,1048,2022-12-10,723.34,10
574,1118,2022-12-10,128.6,1
993,871,2022-12-10,134.61,2
383,1519,2022-12-10,600.82,2
117,467,2022-12-10,523.03,3
442,881,2022-12-10,963.55,4
502,1740,2022-12-10,569.34,4
166,638,2022-12-10,159.34,3
565,1371,2022-12-10,466.41,8
845,959,2022-12-10,106.4,7
275,1401,2022-12-10,879.32,2
144,768,2022-12-10,124.39,5
703,638,2022-12-10,516.32,5
106,1981,2022-12-10,318.36,10
719,1882,2022-12-10,393.08,3
967,1034,2022-12-10,939.24,7
892,1139,2022-12-10,576.51,6
404,1981,2022-12-10,108.46,5
876,2,2022-12-10,640.85,9
410,1339,2022-12-10,52.47,5
157,837,2022-12-10,639.62,3
657,1474,2022-12-10,682.59,9
991,419,2022-12-10,551.08,5
888,262,2022-12-10,160.23,3
181,937,2022-12-10,228.99,2
209,865,2022-12-10,801.7,9
526,1506,2022-12-10,723.22,2
740,1763,2022-12-10,149.21,6
265,1805,2022-12-10,644.67,7
532,1816,2022-12-10,180.87,2
471,1506,2022-12-10,991.1,8
363,1517,2022-12-10,923.37,2
631,1668,2022-12-10,269.11,7
554,1399,2022-12-10,698.66,8
583,1410,2022-12-10,525.13,6
481,544,2022-12-10,391.1,10
707,1704,2022-12-10,86.62,9
215,742,2022-12-10,669.25,10
206,1506,2022-12-10,968.71,3
955,1170,2022-12-10,866.65,8
169,368,2022-12-10,862.84,10
112,1430,2022-12-10,769.85,10
300,867,2022-12-10,483.05,5
728,1119,2022-12-10,29.07,3
108,1484,2022-12-10,396.36,10
129,1742,2022-12-10,850.3,9
297,1639,2022-12-10,568.78,10
819,504,2022-12-10,233.15,9
511,1458,2022-12-10,765.09,1
165,1397,2022-12-10,248.14,3
679,248,2022-12-10,778.97,3
163,539,2022-12-10,422.19,7
385,1030,2022-12-11,833.96,5
